,userId,postId,eventId
156,31196966427704409,768219652181164032,2
157,38388121247591929,768114892308447232,2
158,18519382400803625,768218474472935424,2
159,18426392398909040,768168355323150336,2
160,31671484313709425,768114892308447232,2
161,31671484313709425,768155645640941568,2
162,31671484313709425,768161175604273152,2
163,31671484313709425,768093896218214400,2
164,32474447042232472,768179254107283456,2
165,18850632836444898,768204651267493888,2
166,18374730187115500,768219652181164032,2
167,36057264042180775,767773947836633088,2
168,33969203531704407,768043053291380736,2
169,18518042946421213,768218474472935424,2
170,18440996708535838,768219652181164032,2
171,33969203531704407,768006739990380544,2
172,18410270322172416,768203571360669696,2
173,18409464692583103,768112019642220544,2
174,18410270322172416,768219652181164032,2
175,18409464692583103,768141348814065664,2
176,18435129145934249,768179254107283456,2
177,18435129145934249,768179254107283456,2
178,18064236537259547,768179254107283456,2
179,52921341768847718,768250747679907840,2
180,44938700278115382,768219652181164032,2
181,44938700278115382,768179254107283456,2
182,37806075034905968,768137726776709120,2
183,54682769565635585,768138345696595968,2
184,18440996708535838,768218474472935424,2
185,37806075034905968,767851685389930496,2
186,44659372924814182,768179254107283456,2
187,36042319957289580,768179254107283456,2
188,34887183149990072,768219652181164032,2
189,18409464692583103,768218474472935424,2
190,18484085124088115,768219652181164032,2
191,35450355104836081,768179254107283456,2
192,23468572986432757,768218474472935424,2
193,18477547875582568,768179254107283456,2
194,19980102447297912,768204651267493888,2
195,18518836435079009,768219652181164032,2
196,18791930137801219,768080367679406080,2
197,40588797441950618,768025359210479616,2
198,40588797441950618,767818409002536960,2
199,19184584553259247,768150731896365056,2
200,37549723859452681,768114892308447232,2
201,36257329891410775,768218474472935424,2
202,25375347000145710,768179254107283456,2
203,36042319957289580,768174469336928256,2
204,35478549294967788,768080367679406080,2
205,40588797441950618,768057025043857408,2
206,36257329891410775,768179254107283456,2
207,37099886862041259,768138345696595968,2
208,18771581248598588,768179254107283456,2
209,18655318302126226,768186729170079744,2
210,18475401443910297,768179254107283456,2
211,36367292119070996,768179254107283456,2
212,18475401443910297,768219652181164032,2
213,52921341768847718,768255224503209984,2
214,37549723859452681,768257067792957440,2
215,37625658279674288,768219652181164032,2
216,36042319957289580,768218474472935424,2
217,18519709653519455,768114892308447232,2
218,18487489574325500,768218474472935424,2
219,40356782143652805,768179254107283456,2
220,53915892410176950,768114892308447232,2
221,19299136706614363,768179254107283456,2
222,33565221374016793,768179254107283456,2
223,18580464654470558,768179254107283456,2
224,18446557453328763,768179254107283456,2
225,34825251214754667,768179254107283456,2
226,18654854479212595,768114892308447232,2
227,19389637558938709,768257067792957440,2
228,18483590460198717,768168355323150336,2
229,36057264042180775,768174469336928256,2
230,18490354102813234,768114892308447232,2
231,38388121247591929,768010905200496640,2
232,18490723240362461,767822265373655040,2
233,18523775470518887,768174469336928256,2
234,31671484313709425,768112019642220544,2
235,31671484313709425,768112019642220544,2
236,18435129145934249,768168355323150336,2
237,36158513559333193,768218474472935424,2
238,34251127379933284,768179254107283456,2
239,31941547655637258,768114892308447232,2
240,36057264042180775,768006739990380544,2
241,18533707555917042,768179254107283456,2
242,37806075034905968,768138894551261184,2
243,18488445608510186,768219652181164032,2
244,31671484313709425,768030641838333952,2
245,18442557593862199,768204651267493888,2
246,48512671972038072,768179254107283456,2
247,18487489574325500,768204651267493888,2
248,18426392398909040,768141348814065664,2
249,18426392398909040,768155645640941568,2
250,18426392398909040,768161175604273152,2
251,18426392398909040,768154666752675840,2
252,18746788960134138,767773947836633088,2
253,51148126846686798,767718191057735680,2
254,34732271283896897,768179254107283456,2
255,40588797441950618,768150731896365056,2
256,18759204005099278,768179254107283456,2
257,18484085124088115,768203571360669696,2
258,36057264042180775,768179254107283456,2
259,37549723859452681,768043053291380736,2
260,18850632836444898,768179254107283456,2
261,18496072649646957,768218474472935424,2
262,19389637558938709,768253595113201664,2
263,34395012086066021,768219652181164032,2
264,36042319957289580,768219652181164032,2
265,31671484313709425,768063184146403328,2
266,34732271283896897,768219652181164032,2
267,36057264042180775,768046236315131904,2
268,18426392398909040,768204651267493888,2
269,18528934548578701,768138345696595968,2
270,38388121247591929,768218474472935424,2
271,36042319957289580,768204651267493888,2
272,18070114173789248,768219652181164032,2
273,18505768711332270,768203571360669696,2
274,31671484313709425,768037450239152128,2
275,31671484313709425,768030641838333952,2
276,37625658279674288,768218474472935424,2
277,34372175102425291,768204651267493888,2
278,18845024442773528,768114892308447232,2
279,18588613033708826,768141348814065664,2
280,34368602462435508,768168355323150336,2
281,18835612427743775,768203571360669696,2
282,36057264042180775,768031369113243648,2
283,18426392398909040,768179254107283456,2
284,48243101003651037,768080367679406080,2
285,18505768711332270,768204651267493888,2
286,36057264042180775,768179254107283456,2
287,18479593177337375,768219652181164032,2
288,36888039232799543,768219652181164032,2
289,31671484313709425,768063184146403328,2
290,40588797441950618,768168355323150336,2
291,36158513559333193,768219652181164032,2
292,19184584553259247,768168355323150336,2
293,18181005230810429,768137726776709120,2
294,47963471520940052,768220702443274240,2
295,38388121247591929,768015326800216064,2
296,18599160255455593,768043053291380736,2
297,18654493159056148,768093896218214400,2
298,34832463647947048,768219652181164032,2
299,36257329891410775,768258781722419200,2
300,18487489574325500,768179254107283456,2
301,40588797441950618,768010905200496640,2
302,36257329891410775,768255224503209984,2
303,18615740499105230,768219652181164032,2
304,36057264042180775,768093896218214400,2
305,31671484313709425,768093896218214400,2
306,31671484313709425,768138345696595968,2
307,23468572986432757,768219652181164032,2
308,34395012086066021,768179254107283456,2
309,18588613033708826,768168355323150336,2
310,35546455743621539,768253058254245888,2
311,34724732726110984,768219652181164032,2
312,48243101003651037,768219652181164032,2
313,35481907607011342,768150731896365056,2
314,18850632836444898,768093896218214400,2
315,18511381411504724,768179254107283456,2
316,18455509872255887,768141348814065664,2
317,48243101003651037,768080367679406080,2
318,38914968227365824,768010905200496640,2
319,36057264042180775,768138345696595968,2
320,18850632836444898,768138345696595968,2
321,18569368711577636,768179254107283456,2
322,18569596573174996,768204651267493888,2
323,36057264042180775,768114892308447232,2
324,33341501067901984,768219652181164032,2
325,23468572986432757,768218474472935424,2
326,36367292119070996,768179254107283456,2
327,25563102998619906,768179254107283456,2
328,31671484313709425,768043053291380736,2
329,18484085124088115,768218474472935424,2
330,34887183149990072,768218474472935424,2
331,18140531827746346,768255224503209984,2
332,31135016252025377,768179254107283456,2
333,18510377328681283,768080367679406080,2
334,51364671143194003,767773947836633088,2
335,18435816261799665,768065622736347136,2
336,37545993548294964,767773947836633088,2
337,37324295080208847,767773947836633088,2
338,18389686344859010,767773947836633088,2
339,18506154867015818,768005376443121664,2
340,53661411769538430,768010905200496640,2
341,53661411769538430,768015326800216064,2
342,31470458508067777,768030641838333952,2
343,18588316490638333,768080367679406080,2
344,33738041311849095,768037137921216512,2
345,35476818196654583,768030641838333952,2
346,35433299107080720,767773947836633088,2
347,36107497412454425,768063184146403328,2
348,18136268665857444,767773947836633088,2
349,18126042495265741,768037450239152128,2
350,34822210212292935,767773947836633088,2
351,18573082071769466,767773947836633088,2
352,37788730200899869,768085327255142400,2
353,18475231329231462,767773947836633088,2
354,44702206619724946,767773947836633088,2
355,49681728543888752,767773947836633088,2
356,48199158038763337,767773947836633088,2
357,18463747621626838,767773947836633088,2
358,18792196055381771,767773947836633088,2
359,18763435349500817,767773947836633088,2
360,34522471723920358,767773947836633088,2
361,18532295817154448,767773947836633088,2
362,54197041285279732,768063184146403328,2
363,36440792978635501,767773947836633088,2
364,18496052011060715,767773947836633088,2
365,18490278929092529,767773947836633088,2
366,18606449069264273,768030641838333952,2
367,46731734802207930,768053233103634432,2
368,37788730200899869,768080367679406080,2
369,18560226663714422,768080367679406080,2
370,28988131390668358,768080367679406080,2
371,19581171535878705,767773947836633088,2
372,18603373353635656,767773947836633088,2
373,30720835932596455,768030641838333952,2
374,34623151332866820,767834216419954688,2
375,18483797617131563,767773947836633088,2
376,28988131390668358,768080367679406080,2
377,18471206309438229,768086225307963392,2
378,18115844862447571,767773947836633088,2
379,18568877741286065,768080367679406080,2
380,18587670081817879,767773947836633088,2
381,18568877741286065,768080367679406080,2
382,19150747092268208,767773947836633088,2
383,23820438611340692,767760843786555392,2
384,51819829329608910,768031502949916672,2
385,42217672840025545,768030641838333952,2
386,29069487886974961,768030641838333952,2
387,18500723216327540,768037450239152128,2
388,18600775974260080,768037137921216512,2
389,34716307943228365,768030641838333952,2
390,18298459912242254,767773947836633088,2
391,18438355104418943,768030641838333952,2
392,33615936056115467,767773947836633088,2
393,18606449069264273,767773947836633088,2
394,35168688479090978,767773947836633088,2
395,47842115889049516,768080367679406080,2
396,46731734802207930,768063184146403328,2
397,48505293462542276,767773947836633088,2
398,36160506928524239,768080367679406080,2
399,18580464654470558,767773947836633088,2
400,47580094900645633,767773947836633088,2
401,18519501615505570,768030641838333952,2
402,18508462883455028,767773947836633088,2
403,18496052011060715,768010905200496640,2
404,49681728543888752,768030641838333952,2
405,19415897091492465,767773947836633088,2
406,19933083054797977,767773947836633088,2
407,18473299724848943,767773947836633088,2
408,18612279923036252,767773947836633088,2
409,20348926534258613,768030641838333952,2
410,18842054954443430,768031502949916672,2
411,34711260723374967,767822758099517440,2
412,37788730200899869,768109654132264960,2
413,35558911299774835,767851685389930496,2
414,18609121511203592,768037450239152128,2
415,20348926534258613,768080367679406080,2
416,34286925859684725,767754228493164544,2
417,34286925859684725,767796388944285696,2
418,34286925859684725,767721807038517248,2
419,40151438601459113,768025359210479616,2
420,36175608600816121,767773947836633088,2
421,18554948692329261,767773947836633088,2
422,31641436921736002,767773947836633088,2
423,18567913745269485,767773947836633088,2
424,40151438601459113,767855202373181440,2
425,34626578571815699,768037137921216512,2
426,18611528612831488,767773947836633088,2
427,34035958968910622,767773947836633088,2
428,18537487839379582,767773947836633088,2
429,33006624790428766,768037137921216512,2
430,18152864293916596,767773947836633088,2
431,34203977008447809,767773947836633088,2
432,18506611747049215,768025359210479616,2
433,18582598623535132,768031502949916672,2
434,31939331141085410,767773947836633088,2
435,34234014290360423,767773947836633088,2
436,38077485371332203,767773947836633088,2
437,18343986771888861,767773947836633088,2
438,18474721588920716,767773947836633088,2
439,18440318679883946,767773947836633088,2
440,34246332108466231,767773947836633088,2
441,31033921050716328,768031369113243648,2
442,34716307943228365,768037450239152128,2
443,33242893096206251,768063184146403328,2
444,18547068735169429,768080367679406080,2
445,38535603867041973,768080367679406080,2
446,34464980361242639,768043053291380736,2
447,17816758323581759,767766969636847616,2
448,18487424622383086,768028991452577792,2
449,54221087798381908,767773947836633088,2
450,18801808643322615,767773947836633088,2
451,18560226663714422,768080367679406080,2
452,18447002432818806,768077993429147648,2
453,34989778820872661,767773947836633088,2
454,36941164556007853,768063184146403328,2
455,22219130484478693,767773947836633088,2
456,18500694171566369,767773947836633088,2
457,18438742612230393,768015326800216064,2
458,19408248294754779,767773947836633088,2
459,18439187786473707,768067434885390336,2
460,18502776859249906,767773947836633088,2
461,36341697262860983,767773947836633088,2
462,18385303895916089,767773947836633088,2
463,18526909416973184,768030641838333952,2
464,34640993389328584,768080367679406080,2
465,42361070427221023,767773947836633088,2
466,19530626571868514,768037137921216512,2
467,43114392012931096,767773947836633088,2
468,18580147888562760,768080367679406080,2
469,18405425720437037,767822758099517440,2
470,37788730200899869,768063184146403328,2
471,18476913750548673,767773947836633088,2
472,38144900426864135,767773947836633088,2
473,23468818846629970,768080367679406080,2
474,35208646803489686,767773947836633088,2
475,43215291184813873,768089549822365696,2
476,18617295314216592,768030641838333952,2
477,34425631799458465,768037450239152128,2
478,34711260723374967,768037137921216512,2
479,34157875046607413,768080367679406080,2
480,34157875046607413,768080367679406080,2
481,37788730200899869,768114267803750400,2
482,34711260723374967,768010905200496640,2
483,37788730200899869,768113244691369984,2
484,18478359739485779,767773947836633088,2
485,18591977343926555,768063184146403328,2
486,35419410183127587,767773947836633088,2
487,53318026843369234,767773947836633088,2
488,36591237853297587,767773947836633088,2
489,36335017541927821,768015326800216064,2
490,30825784692883927,768030641838333952,2
491,18343986771888861,768010905200496640,2
492,42361070427221023,768063184146403328,2
493,18533117415760223,768025359210479616,2
494,39776503702176749,768037450239152128,2
495,26831966542171694,767773947836633088,2
496,18486819996683764,768112699725451264,2
497,18486819996683764,768037450239152128,2
498,23325209172296179,767773947836633088,2
499,18486819996683764,768030641838333952,2
500,36730635262264129,767773947836633088,2
501,18878822914318874,768043053291380736,2
502,36094573681738106,767773947836633088,2
503,24307395519241704,768037450239152128,2
504,18505768711332270,768030641838333952,2
505,37788730200899869,768071735311040512,2
506,32664951802707230,768031502949916672,2
507,49650947111956434,768080367679406080,2
508,18602673659841930,767773947836633088,2
509,18087146822903141,768030641838333952,2
510,18573018480364877,767773947836633088,2
511,19574409168040190,767773947836633088,2
512,34458093072104320,768063184146403328,2
513,34542653168118172,767773947836633088,2
514,30908923418165492,768080367679406080,2
515,36710839546183704,767773947836633088,2
516,17349368631059163,767845602093670400,2
517,18780319000158973,768031369113243648,2
518,34465653021948673,767822265373655040,2
519,30475969145748938,768080367679406080,2
520,34465653021948673,767834216419954688,2
521,32537401801255470,768030641838333952,2
522,19176353426436404,768103392187387904,2
523,18781255499903158,767773947836633088,2
524,25653814403458769,767773947836633088,2
525,18427680638487769,767773947836633088,2
526,36187434320357778,767773947836633088,2
527,18842177345024355,768112019642220544,2
528,47597657266537009,768030641838333952,2
529,35519944018049560,768030641838333952,2
530,33738041311849095,768030641838333952,2
531,54482421257295805,767773947836633088,2
532,35011882880297798,768080367679406080,2
533,18579370673545922,768031369113243648,2
534,40757247329124883,767773947836633088,2
535,51217392759385456,767773947836633088,2
536,34422881384359964,767773947836633088,2
537,38091657352025737,768037137921216512,2
538,18585189114814687,767773947836633088,2
539,34103013172740928,767773947836633088,2
540,18519600548651812,767773947836633088,2
541,18499406475939699,767773947836633088,2
542,17872668713088206,767773947836633088,2
543,18880535151895423,767773947836633088,2
544,38275860144297266,767773947836633088,2
545,54645344105616530,767773947836633088,2
546,18880535151895423,768037450239152128,2
547,18606990996918576,768080367679406080,2
548,18484192566169024,767773947836633088,2
549,18505992392516357,768080367679406080,2
550,18469130607108120,767773947836633088,2
551,19415897091492465,768030641838333952,2
552,53015319715695814,767773947836633088,2
553,18427193534041439,768031502949916672,2
554,34716307943228365,768063184146403328,2
555,18486819996683764,767773947836633088,2
556,35450065624459757,768080367679406080,2
557,18443472635011188,768030641838333952,2
558,18447422064803895,767773947836633088,2
559,18476493300933115,767773947836633088,2
560,18490452948132116,767773947836633088,2
561,18578157348965732,767773947836633088,2
562,18544636057210580,767773947836633088,2
563,18835694037365495,767773947836633088,2
564,18493517278859167,767773947836633088,2
565,18437047036527061,767773947836633088,2
566,18471899683999449,768080367679406080,2
567,18297743067939843,767773947836633088,2
568,18527329730019613,767773947836633088,2
569,18471899683999449,768089549822365696,2
570,18496942821974058,767773947836633088,2
571,18893736997155351,767773947836633088,2
572,18520053284457557,768030641838333952,2
573,41032098282182420,768080367679406080,2
574,34465746134448998,767773947836633088,2
575,36522003124880339,767773947836633088,2
576,18502866303041775,767773947836633088,2
577,18525707125768411,767773947836633088,2
578,47519489404671282,767773947836633088,2
579,52784468552820926,767773947836633088,2
580,48387294039851122,767773947836633088,2
581,18498385944364013,768037450239152128,2
582,38496256258911357,767773947836633088,2
583,18526909416973184,767773947836633088,2
584,18438742612230393,768030641838333952,2
585,53661411769538430,768063184146403328,2
586,18925049046233300,767773947836633088,2
587,37788730200899869,768089880702619648,2
588,18083454983147464,767773947836633088,2
589,53661411769538430,768044433561329664,2
590,18611528612831488,768030641838333952,2
591,18504172773953009,768037450239152128,2
592,18438742612230393,767773947836633088,2
593,37788730200899869,768030641838333952,2
594,18343986771888861,768030641838333952,2
595,31757675728354707,767773947836633088,2
596,31754153134571903,768030641838333952,2
597,18125040755477570,767773947836633088,2
598,47103154688273971,768030641838333952,2
599,40151438601459113,768031369113243648,2
600,47103154688273971,768043053291380736,2
601,47103154688273971,768063184146403328,2
602,37409324149192800,768037450239152128,2
603,18337534649141177,767773947836633088,2
604,18526909416973184,768044192144953344,2
605,34779045220792711,767773947836633088,2
606,18592359919231463,768037450239152128,2
607,18535406837287976,767773947836633088,2
608,47640886791548727,767773947836633088,2
609,37293848576033220,768080367679406080,2
610,18610550979038714,768030641838333952,2
611,34779045220792711,768080367679406080,2
612,18105287945823262,767773947836633088,2
613,47416331091226265,767773947836633088,2
614,35276579761502884,767773947836633088,2
615,18606718187343085,767773947836633088,2
616,18656959110455566,767773947836633088,2
617,18352141263289368,767773947836633088,2
618,18480210582031703,768030601232650240,2
619,18493099485285728,767773947836633088,2
620,18577554311859816,767773947836633088,2
621,31650482759346348,767773947836633088,2
622,17861077659612607,767773947836633088,2
623,19691474981641919,767773947836633088,2
624,22771750903661324,767773947836633088,2
625,54132663014837287,767773947836633088,2
626,29464434739456317,767773947836633088,2
627,18581310120763689,768030641838333952,2
628,34276556167919876,767773947836633088,2
629,35403935748358813,767773947836633088,2
630,34506361352174501,767773947836633088,2
631,27447076896837383,767773947836633088,2
632,18596540962685806,767773947836633088,2
633,43747790711636582,767773947836633088,2
634,18479132137603620,767773947836633088,2
635,34743453359178059,768031502949916672,2
636,35808752002099615,767773947836633088,2
637,26399757021148366,767773947836633088,2
638,19353676648958921,767773947836633088,2
639,35140775632136922,767773947836633088,2
640,18427541503451432,768037137921216512,2
641,18508989280931699,767773947836633088,2
642,18537269337113522,767773947836633088,2
643,36524073446965491,767773947836633088,2
644,21049543453758145,767773947836633088,2
645,18493122873237825,767773947836633088,2
646,18439661395493617,767773947836633088,2
647,17839855476471237,768080367679406080,2
648,34433621474371667,767773947836633088,2
649,18507826550656775,767773947836633088,2
650,18439860308263859,767773947836633088,2
651,18519133186281381,767773947836633088,2
652,18485612719754907,767773947836633088,2
653,19038414882333428,767773947836633088,2
654,33883201267991434,767773947836633088,2
655,16513780122747665,768073395972214784,2
656,18631939253475037,767773947836633088,2
657,18650444965224510,767773947836633088,2
658,18443472635011188,767773947836633088,2
659,18532422100819996,767773947836633088,2
660,54536694699611215,768080367679406080,2
661,35534797276086443,767773947836633088,2
662,35880751672277673,767773947836633088,2
663,47117928653303563,767773947836633088,2
664,40328669089934406,767773947836633088,2
665,18140569126642821,767773947836633088,2
666,18489748305854733,767773947836633088,2
667,18614892923588201,767773947836633088,2
668,18895840223814099,767773947836633088,2
669,37329149514430854,767773947836633088,2
670,22837132718949076,767773947836633088,2
671,20015790001902035,767773947836633088,2
672,17812897829817823,767773947836633088,2
673,18524460882706619,767773947836633088,2
674,44025777391376229,767773947836633088,2
675,18660184280920969,767773947836633088,2
676,36790716249106876,768080367679406080,2
677,37110476912670875,768080367679406080,2
678,48939905328322323,767773947836633088,2
679,18523912492392511,767773947836633088,2
680,18665645349920980,767773947836633088,2
681,34913060028115286,767773947836633088,2
682,38261936363881086,768030641838333952,2
683,47237192184933570,767773947836633088,2
684,34626578571815699,768063184146403328,2
685,37788730200899869,768069181690744832,2
686,38902940952342506,768010905200496640,2
687,34512341876768988,767773947836633088,2
688,37788730200899869,768069181690744832,2
689,37788730200899869,768067958891745280,2
690,18443570434392458,767773947836633088,2
691,33071392573827116,767773947836633088,2
692,27359043746991861,768080367679406080,2
693,18470338328380367,767773947836633088,2
694,37788730200899869,768109740065165312,2
695,18442718056399695,768031369113243648,2
696,18442718056399695,768031369113243648,2
697,18442718056399695,768031369113243648,2
698,17822661358719989,767845602093670400,2
699,32067655428418201,768037450239152128,2
700,44037574981009564,768031369113243648,2
701,35382005622586334,768063184146403328,2
702,35465890185046404,767773947836633088,2
703,24307395519241704,768099954989441024,2
704,20348926534258613,768031502949916672,2
705,18494318632607763,768080367679406080,2
706,34286925859684725,767760843786555392,2
707,18517555034571059,767773947836633088,2
708,47101581204865510,768063184146403328,2
709,33785407570143305,767838568234844160,2
710,37640069579713705,767773947836633088,2
711,32352656291676024,767773947836633088,2
712,18437728318373932,768030641838333952,2
713,37788730200899869,768112019642220544,2
714,35194775163273652,767773947836633088,2
715,17822661358719989,767845602093670400,2
716,35233484877544313,768030641838333952,2
717,31391204786454391,767773947836633088,2
718,18472466789016317,768037450239152128,2
719,34622305466530655,768063184146403328,2
720,35360232182868822,768043053291380736,2
721,34260981367651155,768043053291380736,2
722,18610215650185413,767773947836633088,2
723,34440264485648620,767773947836633088,2
724,31306689812048531,767773947836633088,2
725,37788730200899869,768104824651882496,2
726,35558911299774835,767773947836633088,2
727,35382005622586334,767773947836633088,2
728,18442718056399695,767773947836633088,2
729,18442718056399695,768031502949916672,2
730,24307395519241704,767773947836633088,2
731,18505768711332270,768015326800216064,2
732,18442718056399695,768030641838333952,2
733,27359043746991861,768080367679406080,2
734,34286628870456043,768030641838333952,2
735,37793010527977888,767773947836633088,2
736,18977321616797950,768110016817926144,2
737,17349368631059163,767773947836633088,2
738,50920220952276330,767773947836633088,2
739,31076177798440979,767773947836633088,2
740,53353491332050852,768043053291380736,2
741,37730658561267292,768043053291380736,2
742,18670206548059096,767773947836633088,2
743,18761245000065606,768037450239152128,2
744,51656881356117193,768025359210479616,2
745,53913091016994697,767773947836633088,2
746,18598279705117015,768030641838333952,2
747,34339802402745233,767773947836633088,2
748,18479061858635446,768031502949916672,2
749,18438742612230393,768057025043857408,2
750,18525140556292817,768080367679406080,2
751,23820438611340692,767658348966019072,2
752,38657478766052015,768063184146403328,2
753,33242893096206251,768031502949916672,2
754,18502352910794755,767773947836633088,2
755,34921511303152113,767773947836633088,2
756,36517036477856360,767773947836633088,2
757,19136841986995103,767773947836633088,2
758,18500406826880018,767773947836633088,2
759,18493389876338699,767773947836633088,2
760,18525810269735957,767773947836633088,2
761,34269381242600223,767845602093670400,2
762,18479557218779965,767773947836633088,2
763,18756444943693730,767773947836633088,2
764,24207209478144394,767773947836633088,2
765,18478237611049449,767773947836633088,2
766,36286049525072668,767773947836633088,2
767,18438571490919267,767773947836633088,2
768,18527111334448890,767773947836633088,2
769,37013103061199065,767773947836633088,2
770,18471899683999449,768089549822365696,2
771,40544254665375860,768043053291380736,2
772,17790472106079633,767773947836633088,2
773,18475838498262720,768030641838333952,2
774,35688016718805077,767773947836633088,2
775,18499906833337450,767773947836633088,2
